section id,recording id,timestamp [ns],p1 x [px],p1 y [px],p2 x [px],p2 y [px],eye left x [px],eye left y [px],eye right x [px],eye right y [px],nose x [px],nose y [px],mouth left x [px],mouth left y [px],mouth right x [px],mouth right y [px]
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509685218924,429.0,593.0,511.0,702.0,453.498,639.592,492.99,636.95,476.455,661.653,458.472,676.439,492.0,674.498
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509685218924,815.0,566.0,897.0,666.0,843.439,603.738,881.736,609.938,862.3,626.75,838.468,637.009,873.276,642.116
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509717652257,429.0,593.0,511.0,702.0,453.251,640.168,492.636,637.006,476.277,661.765,458.862,677.186,491.915,674.822
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509717652257,815.0,566.0,896.0,666.0,842.926,604.069,881.142,610.266,861.637,627.228,837.9,637.329,872.798,642.436
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509742507813,429.0,593.0,511.0,703.0,453.342,640.763,492.616,637.541,476.306,662.09,459.014,677.706,491.899,675.298
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509742507813,815.0,567.0,896.0,667.0,842.961,604.322,881.283,610.514,861.795,627.725,837.779,637.585,872.944,642.698
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509775996702,429.0,594.0,512.0,703.0,453.727,640.773,493.109,637.705,476.731,662.236,459.376,677.787,492.349,675.501
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509775996702,815.0,567.0,897.0,667.0,843.265,604.536,881.439,610.823,861.817,627.851,838.229,638.054,872.829,643.213
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509805785591,430.0,594.0,512.0,703.0,454.39,640.53,493.746,637.861,477.131,662.233,459.744,677.55,492.762,675.581
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509805785591,816.0,568.0,897.0,667.0,843.593,605.094,881.456,612.096,861.585,628.787,837.893,638.315,872.078,644.039
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509837352257,431.0,594.0,513.0,703.0,454.802,640.339,494.063,637.891,477.291,662.071,459.732,677.182,493.112,675.397
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509837352257,816.0,568.0,897.0,668.0,843.623,607.074,881.3,612.856,862.071,630.313,839.17,640.233,872.862,644.954
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509873585591,431.0,595.0,513.0,703.0,455.524,640.951,494.81,638.489,478.033,662.202,460.434,677.526,493.769,675.74
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509873585591,817.0,572.0,897.0,670.0,843.432,608.292,881.066,615.339,860.896,631.987,838.809,642.198,871.828,647.912
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509905418924,432.0,595.0,515.0,704.0,456.298,641.441,495.879,638.348,479.256,662.607,461.713,678.416,495.142,676.132
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509905418924,817.0,573.0,898.0,670.0,843.833,608.821,881.565,616.33,860.999,632.354,838.902,642.851,871.772,648.924
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509944096702,433.0,595.0,515.0,705.0,457.139,642.6,496.884,639.572,480.27,664.179,462.2,679.255,496.189,677.045
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509944096702,818.0,574.0,899.0,672.0,844.293,609.659,882.5,617.039,861.426,633.504,839.301,643.985,872.633,649.96
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509985463368,434.0,596.0,516.0,705.0,457.949,643.516,497.669,640.506,480.927,665.23,462.975,679.964,496.856,677.757
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295509985463368,818.0,575.0,900.0,673.0,845.067,610.855,883.343,617.599,862.567,634.061,840.889,645.751,873.86,651.218
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510010585591,435.0,597.0,516.0,707.0,458.247,644.728,497.774,641.63,480.9,666.644,463.124,680.684,497.413,678.391
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510010585591,819.0,577.0,900.0,674.0,845.175,612.554,883.27,618.787,862.73,635.423,841.401,647.255,874.376,652.314
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510050341146,436.0,597.0,517.0,707.0,458.416,645.369,498.174,642.322,481.071,666.985,463.142,680.85,498.159,678.602
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510050341146,819.0,580.0,900.0,676.0,845.26,614.761,883.042,621.731,862.329,636.896,841.38,649.422,873.079,655.043
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510082552257,436.0,598.0,517.0,708.0,458.72,646.319,498.287,643.179,481.452,667.777,463.423,681.276,498.553,678.964
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510082552257,819.0,583.0,900.0,678.0,844.704,616.055,882.863,623.024,861.958,638.473,840.131,650.096,873.653,655.737
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510117307813,818.0,585.0,900.0,681.0,844.673,619.015,883.331,625.527,862.63,641.414,840.277,652.828,874.5,658.119
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510117307813,436.0,599.0,517.0,708.0,459.341,647.311,498.416,644.552,481.918,668.597,463.482,681.317,498.814,679.345
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510147985591,818.0,586.0,900.0,682.0,845.067,620.025,883.627,627.506,862.736,642.778,839.794,654.041,873.705,660.124
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510147985591,436.0,603.0,517.0,710.0,460.652,648.641,499.38,646.661,482.521,671.106,463.531,682.793,498.563,681.43
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510179874480,817.0,587.0,898.0,683.0,844.111,620.844,882.23,627.413,862.238,643.239,839.723,654.962,873.216,660.315
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510179874480,435.0,605.0,517.0,708.0,459.613,648.76,499.105,647.049,481.537,670.506,462.306,682.486,498.053,681.204
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510211474480,427.0,607.0,508.0,711.0,450.729,649.924,489.562,647.657,472.283,671.357,454.289,685.488,488.262,683.815
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510211474480,808.0,585.0,889.0,682.0,834.732,619.907,872.213,625.691,852.833,642.13,831.713,653.507,864.899,658.307
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510246430035,401.0,611.0,483.0,713.0,424.718,648.971,463.602,649.684,445.028,668.497,426.402,684.618,460.792,685.273
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510246430035,784.0,579.0,864.0,678.0,811.692,614.958,848.622,621.447,829.556,637.6,808.072,649.838,840.447,655.151
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510279930035,363.0,606.0,443.0,709.0,386.828,645.549,424.637,647.129,405.87,666.793,387.411,681.515,420.694,682.905
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510279930035,749.0,572.0,827.0,669.0,775.518,606.949,811.727,612.986,792.947,629.514,771.466,640.976,803.621,645.922
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510314107813,709.0,563.0,786.0,657.0,734.892,596.115,770.85,602.161,751.995,617.677,731.48,630.569,762.191,635.49
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510314107813,323.0,594.0,404.0,701.0,344.784,636.75,383.358,636.306,364.624,655.825,347.698,673.319,380.717,673.168
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510343318924,666.0,545.0,742.0,640.0,689.871,579.923,725.293,585.46,706.295,600.78,686.939,613.184,717.475,617.689
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510343318924,276.0,585.0,357.0,689.0,299.735,624.085,338.889,624.136,320.122,644.291,301.269,661.812,335.074,662.09
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510381063368,231.0,575.0,316.0,678.0,255.237,613.811,293.429,612.831,274.909,632.261,258.269,651.245,290.433,650.597
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510381063368,618.0,530.0,693.0,625.0,644.048,562.966,677.638,568.22,660.584,584.312,641.321,597.574,670.097,601.932
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510405830035,191.0,560.0,273.0,667.0,218.154,601.288,255.667,603.088,238.036,622.339,219.599,639.104,251.156,640.619
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510405830035,578.0,515.0,657.0,611.0,604.814,551.983,640.426,555.997,622.578,572.704,603.697,586.465,633.217,589.739
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510437285591,549.0,500.0,627.0,597.0,574.564,535.609,611.323,540.273,593.589,557.108,573.129,569.801,605.599,573.78
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510437285591,163.0,549.0,244.0,651.0,187.139,591.224,224.384,590.235,207.649,609.758,190.265,624.35,222.846,623.761
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510473974480,144.0,530.0,226.0,641.0,168.647,578.246,207.831,575.701,190.455,600.201,171.736,613.594,207.253,611.743
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510473974480,531.0,485.0,614.0,586.0,557.2,523.18,595.382,526.988,576.043,545.152,555.504,557.006,589.85,560.218
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510505441146,527.0,475.0,609.0,574.0,552.94,513.129,591.998,518.047,572.121,534.807,551.226,546.298,585.797,550.416
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510505441146,141.0,516.0,222.0,628.0,165.155,565.909,203.222,563.086,186.313,587.682,168.445,600.26,202.86,598.192
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510545263368,534.0,462.0,616.0,562.0,559.791,500.337,597.476,504.365,578.247,522.05,558.152,534.198,591.386,537.523
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510545263368,146.0,506.0,227.0,616.0,169.619,552.793,208.515,549.534,191.238,575.019,174.063,589.109,208.122,586.66
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510584152257,540.0,454.0,623.0,553.0,563.91,492.117,604.315,494.061,584.435,512.449,564.351,526.499,600.312,528.104
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510584152257,153.0,494.0,234.0,604.0,175.591,543.519,214.204,537.988,197.666,564.553,181.68,578.285,216.63,573.897
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510613085591,160.0,484.0,242.0,596.0,183.428,533.222,221.975,526.54,206.647,554.16,189.699,568.854,224.377,563.695
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510613085591,549.0,445.0,630.0,545.0,574.487,483.02,613.072,485.157,594.637,504.868,574.879,517.46,609.236,519.286
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510648518924,178.0,482.0,261.0,587.0,202.642,526.361,241.385,521.253,225.297,544.687,209.966,562.468,242.76,558.449
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510648518924,568.0,441.0,650.0,539.0,592.533,477.064,632.13,476.768,614.284,497.383,595.182,511.689,630.52,511.614
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510684652257,592.0,434.0,675.0,535.0,616.094,472.408,656.581,471.481,638.348,492.193,619.44,507.692,655.879,507.048
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510684652257,203.0,468.0,286.0,583.0,227.494,519.428,267.083,513.837,251.716,538.807,234.81,557.567,268.766,553.304
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510715485591,220.0,465.0,304.0,577.0,243.535,514.461,283.602,508.629,267.403,535.073,250.492,551.395,285.13,546.917
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510715485591,609.0,428.0,691.0,527.0,632.545,467.85,672.681,467.183,654.345,488.824,635.468,502.03,671.104,501.602
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510746030035,604.0,420.0,685.0,519.0,627.344,456.835,666.863,457.833,647.717,477.383,628.507,491.574,663.68,492.408
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510746030035,213.0,455.0,295.0,566.0,237.195,502.656,275.507,500.502,257.994,524.318,240.05,538.363,273.992,536.825
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510784207813,186.0,444.0,270.0,558.0,211.302,492.962,250.887,490.049,233.548,514.849,214.798,529.401,250.57,527.244
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510784207813,578.0,409.0,662.0,510.0,603.004,447.122,643.712,447.856,624.304,468.133,605.065,483.865,640.161,484.526
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510809907813,562.0,403.0,645.0,502.0,586.184,441.878,626.586,440.243,608.62,461.693,589.928,476.565,625.637,475.326
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510809907813,170.0,438.0,253.0,550.0,194.807,485.57,234.415,482.241,217.216,507.047,199.313,523.067,233.815,520.565
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510847496702,178.0,424.0,261.0,540.0,202.808,476.817,242.136,471.456,227.079,497.228,209.119,513.136,244.123,509.112
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510847496702,569.0,392.0,650.0,493.0,591.15,432.217,631.061,429.772,613.28,452.91,596.107,468.47,630.643,466.642
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510883930035,198.0,421.0,283.0,535.0,222.187,471.777,261.945,465.313,246.455,491.83,228.985,507.495,264.335,502.542
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510883930035,587.0,385.0,670.0,486.0,611.027,424.376,650.956,422.728,633.156,445.305,614.468,459.468,650.108,458.267
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510914407813,596.0,377.0,680.0,480.0,620.42,417.153,661.206,415.922,642.807,438.142,623.044,452.055,660.228,451.201
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510914407813,207.0,416.0,291.0,528.0,232.383,463.978,272.063,459.647,255.531,485.721,237.765,501.593,272.009,498.349
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510948752257,590.0,371.0,675.0,473.0,615.541,412.384,656.765,412.377,638.187,433.762,619.057,448.062,654.05,448.173
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510948752257,202.0,404.0,286.0,521.0,227.052,456.996,267.821,452.052,251.98,477.629,233.454,494.547,269.216,490.814
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510983763368,196.0,401.0,282.0,516.0,219.807,451.567,261.309,446.673,244.211,473.461,226.246,488.693,262.478,484.952
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295510983763368,585.0,366.0,669.0,469.0,609.654,407.639,649.795,406.949,631.478,428.755,612.543,441.925,649.003,441.448
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511011641146,198.0,399.0,285.0,514.0,223.078,448.017,264.735,443.119,247.989,470.373,228.565,485.39,266.025,481.707
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511011641146,587.0,363.0,671.0,465.0,610.736,403.78,652.095,403.149,633.062,425.403,613.603,438.586,650.636,438.212
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511038530035,203.0,398.0,290.0,513.0,228.418,446.164,269.65,441.404,252.582,468.537,234.244,484.9,270.247,481.277
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511038530035,593.0,359.0,677.0,464.0,616.66,401.479,657.657,401.564,638.05,424.41,619.037,437.442,655.147,437.621
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511074285591,207.0,397.0,293.0,512.0,232.594,445.939,273.811,441.386,256.532,468.479,238.171,484.558,274.16,481.073
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511074285591,596.0,358.0,681.0,464.0,619.957,401.278,661.227,400.306,642.128,423.109,623.721,438.276,659.486,437.515
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511105541146,209.0,396.0,295.0,509.0,234.518,443.616,275.449,438.133,258.637,465.709,241.065,482.81,276.061,478.583
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511105541146,598.0,358.0,683.0,462.0,623.116,399.273,663.855,397.984,645.696,420.466,626.58,435.805,662.533,434.843
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511137630035,209.0,390.0,296.0,506.0,234.077,439.715,274.908,434.77,257.35,462.388,240.314,479.229,275.028,475.392
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511137630035,597.0,354.0,683.0,460.0,622.262,395.455,664.105,394.814,645.13,417.435,624.668,431.64,662.553,431.232
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511174807813,210.0,390.0,298.0,504.0,235.533,438.525,276.555,434.281,258.723,460.959,241.358,477.325,276.4,474.022
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511174807813,598.0,353.0,685.0,458.0,623.209,394.288,665.815,393.476,646.53,416.078,625.55,430.153,664.663,429.606
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511216374480,212.0,389.0,300.0,502.0,237.602,438.38,278.667,433.552,261.055,460.257,243.745,476.193,279.092,472.403
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511216374480,601.0,354.0,687.0,457.0,625.272,394.091,667.158,393.164,647.895,414.83,628.606,429.861,665.771,429.156
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511249374480,214.0,388.0,301.0,502.0,239.226,438.064,280.493,433.287,262.879,460.171,245.586,476.243,281.0,472.472
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511249374480,602.0,350.0,687.0,454.0,626.55,392.816,668.339,391.656,649.526,413.429,629.851,427.941,667.149,427.058
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511274530035,217.0,387.0,304.0,502.0,242.241,437.81,283.167,433.805,265.954,460.652,248.106,475.962,282.754,472.941
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511274530035,604.0,354.0,689.0,455.0,628.0,394.492,669.116,391.683,651.419,413.053,633.644,429.257,669.245,427.033
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511316718924,222.0,382.0,307.0,501.0,247.459,437.197,288.065,431.923,272.553,458.616,254.301,474.573,289.882,470.611
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511316718924,609.0,349.0,693.0,454.0,632.558,392.197,672.944,390.798,654.258,412.845,636.674,427.727,671.658,426.713
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511349207813,230.0,384.0,316.0,499.0,254.095,435.862,294.725,430.094,277.464,457.127,261.603,473.889,295.67,469.349
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511349207813,617.0,348.0,701.0,452.0,641.321,391.226,682.014,390.378,662.968,412.376,644.931,427.323,679.642,426.717
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511380330035,243.0,380.0,329.0,498.0,266.88,433.843,307.747,427.347,291.466,454.053,274.77,470.905,310.382,465.902
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511380330035,629.0,348.0,712.0,450.0,652.765,388.566,692.552,386.706,674.446,409.348,658.037,425.275,691.615,423.835
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511412630035,263.0,379.0,349.0,495.0,287.003,430.903,327.218,424.222,311.276,450.065,295.508,469.051,329.428,463.901
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511412630035,649.0,348.0,733.0,448.0,671.471,387.491,712.636,385.08,694.153,406.529,676.725,422.86,713.04,420.928
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295511442118924,293.0,388.0,378.0,496.0,318.513,431.982,358.013,429.501,340.859,451.12,322.327,468.383,357.283,466.602
